SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
JAYAGROGN,EQ,123.05,126.25,120.25,121.15,123,122.55,7155,873827.5,31-JAN-2020,310,INE785A01026,6.0
JAYBARMARU,EQ,238.95,240.5,232.3,236.6,235.6,236.45,28764,6825867.1,31-JAN-2020,1411,INE571B01028,8.199997
JAYNECOIND,EQ,3.9,4,3.85,3.9,3.85,3.9,10698,42337.6,31-JAN-2020,20,INE854B01010,0.1500001
JAYSREETEA,EQ,52.45,52.7,50.1,50.55,50.4,52,47052,2410768.5,31-JAN-2020,823,INE364A01020,2.6000023
JBCHEPHARM,EQ,499.7,507,493.05,495.3,497,498.5,33099,16480975.95,31-JAN-2020,1578,INE572A01028,13.950012
JBFIND,EQ,9.3,9.3,8.65,9.3,9.3,8.9,93937,866912.55,31-JAN-2020,144,INE187A01017,0.6500006
JBMA,EQ,256,259.8,251.2,253.05,252,254.7,17651,4521290.05,31-JAN-2020,862,INE927D01028,8.599991
JCHAC,EQ,2412.95,2425.45,2370,2410.1,2400,2412.9,2360,5663898.05,31-JAN-2020,577,INE782A01015,55.44995
JETAIRWAYS,BZ,29.55,29.55,29.55,29.55,29.55,31.1,16586,490116.3,31-JAN-2020,230,INE802G01018,0.0
JHS,EQ,14.25,14.4,13.2,13.35,13.5,14.55,130101,1792275.45,31-JAN-2020,619,INE544H01014,1.1999998
JIKIND,BE,0.25,0.3,0.25,0.25,0.25,0.25,5326,1491.65,31-JAN-2020,20,INE026B01049,0.050000012
JINDALPHOT,EQ,14,14.4,13.1,13.4,13.1,13.75,4124,56299.35,31-JAN-2020,59,INE796G01012,1.2999992
JINDALPOLY,EQ,236.15,245.35,231.6,234.15,234.05,239.75,7325,1740513.8,31-JAN-2020,998,INE197D01010,13.75
JINDALSAW,EQ,93.2,94.25,89.6,90.05,90.05,92.7,709222,65233501,31-JAN-2020,7556,INE324A01024,4.6500015
JINDALSTEL,EQ,178,178.3,172.6,175.9,177,175.65,15207085,2667112931.05,31-JAN-2020,80516,INE749A01030,5.699997
JINDCOT,BE,1.65,1.7,1.65,1.7,1.7,1.7,1474,2452.1,31-JAN-2020,9,INE904J01016,0.05000007
JINDRILL,EQ,109.65,114,105.55,106.7,106.95,109.65,63260,6941881.1,31-JAN-2020,1760,INE742C01031,8.449997
JINDWORLD,EQ,63.5,64,62.05,62.55,62.85,63.1,210829,13239646.15,31-JAN-2020,1055,INE247D01039,1.9500008
JISLDVREQS,EQ,7.35,7.75,7.15,7.2,7.2,7.45,46542,336738.45,31-JAN-2020,120,IN9175A01010,0.5999999
JISLJALEQS,EQ,7.55,7.65,7.1,7.15,7.1,7.45,4646132,33444011.3,31-JAN-2020,3600,INE175A01038,0.5500002
JITFINFRA,BE,9.1,9.55,8.65,8.8,8.8,9.1,1722,15433.6,31-JAN-2020,44,INE863T01013,0.9000006
JIYAECO,EQ,21.45,22.35,21.35,21.35,21.35,22.45,385315,8256195.55,31-JAN-2020,768,INE023S01016,1.0
JKCEMENT,EQ,1390,1400,1372,1385.95,1387,1382,29213,40602578.15,31-JAN-2020,4426,INE823G01014,28.0
JKIL,EQ,155.8,156.7,151.1,151.85,154.7,153.5,240222,36934259.55,31-JAN-2020,8418,INE576I01022,5.599991
JKLAKSHMI,EQ,357.9,359.15,345.25,356.85,357.1,355.9,213395,75733336,31-JAN-2020,4718,INE786A01032,13.899994
JKPAPER,EQ,130.5,131.45,128,128.55,128.95,129.9,759012,98185990.45,31-JAN-2020,8250,INE789E01012,3.449997
JKTYRE,EQ,75,76.9,73.15,74.45,74.25,78.1,1440073,107772612.1,31-JAN-2020,12940,INE573A01042,3.75
JMA,EQ,26.5,27.2,24.25,25,25,27.2,9352,236093.15,31-JAN-2020,147,INE412C01023,2.9500008
JMCPROJECT,EQ,98.5,98.9,96.25,98,97.75,98.6,46906,4581471,31-JAN-2020,701,INE890A01024,2.6500015
JMFINANCIL,EQ,103.2,108.4,103.2,105.5,105.75,104.1,835454,89039623.8,31-JAN-2020,8527,INE780C01023,5.2000046
JMTAUTOLTD,EQ,1.25,1.3,1.25,1.3,1.3,1.3,67547,85052.35,31-JAN-2020,28,INE988E01036,0.049999952
JOCIL,EQ,120.05,124.35,116.75,118.85,118.55,122.05,862,102550.95,31-JAN-2020,90,INE839G01010,7.5999985
JPASSOCIAT,EQ,2,2,1.9,1.9,1.9,2,9812111,18929998.7,31-JAN-2020,2414,INE455F01025,0.100000024
JPINFRATEC,EQ,1.1,1.15,1.1,1.1,1.15,1.15,2288390,2524919.05,31-JAN-2020,657,INE099J01015,0.049999952
JPOLYINVST,EQ,13.85,13.85,13.85,13.85,13.85,14.55,21,290.85,31-JAN-2020,5,INE147P01019,0.0
JPPOWER,EQ,2.3,2.3,2.25,2.3,2.3,2.2,2447651,5620153.35,31-JAN-2020,477,INE351F01018,0.049999952
JSL,EQ,41.5,43.2,40.05,40.3,40.1,41.1,2363639,98075437.55,31-JAN-2020,7090,INE220G01021,3.1500015
JSLHISAR,EQ,75.05,79.45,75.05,77.45,77,75.5,468528,36089265.2,31-JAN-2020,2739,INE455T01018,4.399994
JSWENERGY,EQ,64.8,64.8,62.8,63.05,62.95,64.45,342262,21752795.4,31-JAN-2020,2802,INE121E01018,2.0000038
JSWHL,EQ,2429,2440,2412,2415.3,2415,2453.05,563,1362889.55,31-JAN-2020,196,INE824G01012,28.0
JSWSTEEL,EQ,258.15,259,249.1,250.7,250.5,256.95,6329214,1607895887.6,31-JAN-2020,48505,INE019A01038,9.899994
JSWSTEEL,P2,1.2,1.25,1.2,1.25,1.25,1.2,96759,120892.85,31-JAN-2020,19,INE019A04024,0.049999952
JTEKTINDIA,EQ,87.9,87.9,83.1,84.55,83.5,85.4,51398,4352184.55,31-JAN-2020,572,INE643A01035,4.800003
JUBILANT,EQ,608,610.8,571.1,582.55,579.2,602.65,433124,255459171.7,31-JAN-2020,14012,INE700A01033,39.700012
JUBLFOOD,EQ,1824,1904,1820.2,1890.25,1894.7,1832.45,2223606,4161154351.25,31-JAN-2020,69746,INE797F01012,83.80005
JUBLINDS,BE,146.15,146.15,146.15,146.15,146.15,153.8,3167,462857.05,31-JAN-2020,63,INE645L01011,0.0
JUMPNET,EQ,53.4,54.3,51.7,52.7,52.45,53.75,876869,46663357.15,31-JAN-2020,614,INE974C01022,2.5999985
JUNIORBEES,EQ,295.45,298.75,294,294.63,295,296.87,42863,12663520.65,31-JAN-2020,1640,INF732E01045,4.75
JUSTDIAL,EQ,585,587.7,559.1,562.3,561.9,581.7,2414622,1385412535.8,31-JAN-2020,33705,INE599M01018,28.600037
JVLAGRO,BZ,0.45,0.5,0.45,0.45,0.45,0.45,87369,40443.5,31-JAN-2020,43,INE430G01026,0.050000012
JYOTHYLAB,EQ,151.75,155.5,151.3,154.6,154.85,151.2,95853,14739367.2,31-JAN-2020,2652,INE668F01031,4.199997
KABRAEXTRU,EQ,74.75,77.4,73.45,75.85,76,74.6,19659,1491205.25,31-JAN-2020,328,INE900B01029,3.9500046
KAJARIACER,EQ,578,590,577.9,580.45,582,576.9,205721,120129332.05,31-JAN-2020,8407,INE217B01036,12.099976
KAKATCEM,EQ,215,215.6,200.05,200.05,200.05,222.25,128157,26190607.25,31-JAN-2020,3726,INE437B01014,15.550003
KALPATPOWR,EQ,441.9,447,435,445.05,447,435.85,107057,47598321.4,31-JAN-2020,5089,INE220B01022,12.0
KALYANIFRG,BE,176,176,167.6,168.35,167.6,169.5,12,2035.4,31-JAN-2020,3,INE314G01014,8.399994
KAMATHOTEL,EQ,39.6,40,39.25,39.65,39.3,39.6,29249,1162155.65,31-JAN-2020,215,INE967C01018,0.75
KAMDHENU,EQ,93.6,96.45,90,93.05,92.25,93.8,39970,3751919.1,31-JAN-2020,636,INE390H01012,6.449997
KANANIIND,BE,3.15,3.15,2.85,2.85,3.1,3,5464,15595.75,31-JAN-2020,21,INE879E01037,0.3000002
KANORICHEM,EQ,42.75,42.75,41.25,41.6,41.75,42.4,12595,525948.9,31-JAN-2020,221,INE138C01024,1.5
KANSAINER,EQ,515.2,515.25,492.15,499.35,504.5,512,787559,393315186.55,31-JAN-2020,20230,INE531A01024,23.100006
KARDA,EQ,136.95,137.5,136.4,137.15,137.1,136.4,5230,716309.5,31-JAN-2020,529,INE278R01018,1.1000061
KARMAENG,BE,14.5,14.5,13.3,14.25,14.25,13.95,97,1376.95,31-JAN-2020,3,INE725L01011,1.1999998
KARURVYSYA,EQ,47.3,49.5,47.3,47.95,48.5,47.3,1087090,52594454,31-JAN-2020,7316,INE036D01028,2.2000008
KAUSHALYA,BE,0.45,0.5,0.45,0.5,0.5,0.5,4957,2358.5,31-JAN-2020,10,INE234I01010,0.050000012
KAYA,EQ,378.85,378.85,344.05,352.2,350.1,370.7,27032,9571587.15,31-JAN-2020,1745,INE587G01015,34.80002
KCP,EQ,65.15,65.85,63.75,64.15,64,64.6,59954,3849371.65,31-JAN-2020,509,INE805C01028,2.0999985
KCPSUGIND,EQ,15.35,15.35,14.25,14.95,15,14.95,98628,1469743.25,31-JAN-2020,368,INE790B01024,1.1000004
KDDL,EQ,294.5,317,280,302,317,284.5,5168,1527424.35,31-JAN-2020,239,INE291D01011,37.0
KEC,EQ,349.85,350,327.5,338.35,338.85,347.85,412115,139343308.2,31-JAN-2020,9940,INE389H01022,22.5
KECL,EQ,18,18.7,17.55,17.95,17.8,18.1,86412,1550204.7,31-JAN-2020,569,INE134B01017,1.1500015
KEI,EQ,555.15,574,555.15,566.85,565.7,558.45,391707,222380449.6,31-JAN-2020,12079,INE878B01027,18.849976
KELLTONTEC,EQ,16.5,18.4,16.5,18.4,18.4,16.75,480251,8472542.95,31-JAN-2020,803,INE164B01022,1.8999996
KENNAMET,EQ,1045,1071,1035.1,1045.8,1071,1037.75,1687,1763189.65,31-JAN-2020,272,INE717A01029,35.900024
KERNEX,BE,18,19,18,18.5,18.5,18.2,4589,86230.2,31-JAN-2020,50,INE202H01019,1.0
KESORAMIND,EQ,53.6,54.25,53,53.15,53.05,53.8,64158,3427783.75,31-JAN-2020,568,INE087A01019,1.25
KEYFINSERV,EQ,40.2,40.2,40.1,40.2,40.2,38.3,2408,96789.3,31-JAN-2020,72,INE681C01015,0.10000229
KGL,BZ,0.35,0.35,0.25,0.25,0.3,0.3,478534,152008.1,31-JAN-2020,73,INE299C01024,0.099999994
KHADIM,EQ,172.2,174.15,166,167.65,167.85,171.8,37494,6381067.75,31-JAN-2020,914,INE834I01025,8.149994
KHAITANLTD,BE,20,20.25,19.95,20.1,20.1,20,940,18847.75,31-JAN-2020,10,INE731C01018,0.29999924
KHFM,SM,31.4,34.35,31.4,34.35,34.35,31.5,6000,197250,31-JAN-2020,2,INE00UG01014,2.9499989
KICL,EQ,1753,1753,1717.35,1743.85,1746.45,1720.2,161,279413.05,31-JAN-2020,69,INE029L01018,35.650024
KILITCH,EQ,121,123,119.4,120.55,120.25,119.05,9979,1206021.55,31-JAN-2020,490,INE729D01010,3.5999985
KINGFA,EQ,635,650,635,647.85,636.1,641.2,1062,684453.15,31-JAN-2020,92,INE473D01015,15.0
KIOCL,EQ,120.4,120.4,116.35,116.85,117,119.45,11682,1379630.6,31-JAN-2020,313,INE880L01014,4.050003
KIRIINDUS,EQ,378.9,387,370.1,382.95,383,377.3,107727,40838326.7,31-JAN-2020,2716,INE415I01015,16.899994
KIRLFER,EQ,74.2,74.2,72,74,74.1,74.6,23037,1689182.05,31-JAN-2020,339,INE884B01025,2.199997
KIRLOSBROS,EQ,145.8,152.2,142.5,147.2,147.95,145.05,24267,3573455.9,31-JAN-2020,1440,INE732A01036,9.699997
KIRLOSENG,EQ,147.45,151.05,144,146.75,147,147.55,40495,5977797.05,31-JAN-2020,1004,INE146L01010,7.050003
KIRLOSIND,EQ,672,676.95,631.6,644.35,631.6,645.3,2039,1341623.55,31-JAN-2020,199,INE250A01039,45.350037
KITEX,EQ,121.45,121.75,118,119.4,119.1,118.6,54943,6580221.4,31-JAN-2020,827,INE602G01020,3.75
KKCL,EQ,995,1005,980,1000.2,985.2,989.95,539,536196.35,31-JAN-2020,287,INE401H01017,25.0
KMSUGAR,EQ,8.45,8.8,8.45,8.6,8.55,8.65,50848,435923.95,31-JAN-2020,100,INE157H01023,0.35000038
KNRCON,EQ,309.4,311.75,299.35,301.25,303.8,304.65,266694,81548174.2,31-JAN-2020,6484,INE634I01029,12.399994
KOHINOOR,BE,9.1,9.1,8.7,8.75,8.8,8.85,10557,92965.1,31-JAN-2020,43,INE080B01012,0.40000057
KOKUYOCMLN,EQ,80,80,76.25,76.7,76.75,78.65,35884,2787129.55,31-JAN-2020,368,INE760A01029,3.75
KOLTEPATIL,EQ,266.5,270.5,261.1,265.7,265,263.45,101056,26981743.2,31-JAN-2020,3008,INE094I01018,9.399994
KOPRAN,EQ,35,35.3,33.55,34.15,34.35,34.85,155691,5314805.55,31-JAN-2020,1538,INE082A01010,1.75
KOTAKBANK,EQ,1709.65,1729,1683.15,1691.75,1688.65,1628.25,9495046,16127835181.15,31-JAN-2020,253091,INE237A01028,45.849976
KOTAKBKETF,EQ,321.3,321.3,315,317.49,317.18,315.21,276342,87795752.99,31-JAN-2020,1497,INF174K01F59,6.299988
KOTAKGOLD,EQ,361.5,361.75,358.2,359.05,359,361.3,18272,6572724.15,31-JAN-2020,573,INF373I01049,3.5499878
KOTAKNIFTY,EQ,125.5,125.54,123.99,124,124.21,125.36,117186,14589692.86,31-JAN-2020,1304,INF174K014P6,1.550003
KOTAKNV20,EQ,59,59,57,57.44,57.5,59,19728,1136831.56,31-JAN-2020,227,INF174K01Z71,2.0
KOTAKPSUBK,EQ,234,235.5,230.01,234.03,235.5,233.35,4213,983365.69,31-JAN-2020,102,INF373I01023,5.4900055
KOTARISUG,EQ,13.5,13.8,12.85,13.1,13.1,13.25,65556,868939.25,31-JAN-2020,241,INE419A01022,0.9499998
KOTHARIPET,EQ,17.8,18.4,17.2,17.35,17.25,17.9,8801,153731.3,31-JAN-2020,73,INE720A01015,1.1999989
KOTHARIPRO,EQ,76.2,78.25,75.2,75.35,75.3,77.4,7855,599885.05,31-JAN-2020,187,INE823A01017,3.050003
KPITTECH,EQ,101.9,102,98.1,99.45,98.65,99.7,298722,29694416.7,31-JAN-2020,4642,INE04I401011,3.9000015
KPRMILL,EQ,680.15,691.9,678.05,680.9,678.05,685.35,20598,14105305.5,31-JAN-2020,390,INE930H01023,13.850037
KRBL,EQ,267.35,270.95,261.2,264.65,265,265.05,269972,71595960.45,31-JAN-2020,5172,INE001B01026,9.75
KREBSBIO,EQ,90,92,89.5,90.1,90.1,89.85,3436,309182,31-JAN-2020,7,INE268B01013,2.5
KRIDHANINF,BE,2.05,2.25,2.05,2.25,2.25,2.15,43416,93528.85,31-JAN-2020,69,INE524L01026,0.20000005
KRISHANA,BE,53,55.7,53,55.7,55.7,53.1,502,27956,31-JAN-2020,2,INE506W01012,2.7000008
KSB,EQ,718.4,745,712.6,740.25,741.8,720.2,9006,6643416.75,31-JAN-2020,885,INE999A01015,32.400024
KSCL,EQ,480,480,472,476.6,476,477.15,34059,16208658.95,31-JAN-2020,3565,INE455I01029,8.0
KSERASERA,BE,0.15,0.15,0.1,0.1,0.1,0.1,693843,81663.1,31-JAN-2020,139,INE216D01026,0.050000004
KSK,BE,0.55,0.55,0.45,0.45,0.5,0.5,199059,98263.6,31-JAN-2020,86,INE143H01015,0.100000024
KSL,EQ,225,227.45,218.5,221.8,219.5,222.5,41726,9330885.5,31-JAN-2020,2089,INE907A01026,8.949997
KTKBANK,EQ,75,75.45,73.5,73.85,73.85,74.7,449021,33419353.7,31-JAN-2020,2889,INE614B01018,1.949997
KUANTUM,EQ,526.95,528.1,508,518.8,508.75,525.55,8602,4470668.1,31-JAN-2020,196,INE529I01013,20.099976
KWALITY,BE,2,2.05,1.9,1.9,1.9,2,357639,688351.65,31-JAN-2020,541,INE775B01025,0.14999998
L&TFH,EQ,117.6,118.7,114.9,117.15,117,117,7786477,909631450.85,31-JAN-2020,31372,INE498L01015,3.7999954
L&TFINANCE,NO,1070,1070,1070,1070,1070,1092.89,1,1070,31-JAN-2020,1,INE027E07AF3,0.0
L&TFINANCE,NU,1080,1081,1080,1080.02,1080.02,1081.6,570,615893.1,31-JAN-2020,7,INE027E07AL1,1.0
L&TFINANCE,Y7,1020,1020,1020,1020,1020,1025,1,1020,31-JAN-2020,1,INE027E07BA2,0.0
L&TFINANCE,Y9,1011,1011,1011,1011,1011,1010.55,200,202200,31-JAN-2020,1,INE027E07BC8,0.0
L&TINFRA,N1,1000,1000,990.61,990.61,990.61,1000,15,14906.1,31-JAN-2020,2,INE691I07166,9.390015
L&TINFRA,N2,1945,1946,1945,1946,1946,1945,4,7782,31-JAN-2020,2,INE691I07174,1.0
L&TINFRA,N3,1009.78,1009.78,1009.78,1009.78,1009.78,983.1,1846,1864053.88,31-JAN-2020,5,INE691I07182,0.0
L&TINFRA,N4,1895,1915,1895,1914.7,1914.7,1891,120,228679.4,31-JAN-2020,6,INE691I07190,20.0
L&TINFRA,N5,1050,1050,1043.06,1050,1050,1050,50,52410.6,31-JAN-2020,5,INE691I07224,6.9399414
L&TINFRA,N6,1950,1983,1950,1983,1983,1975.05,180,355857.7,31-JAN-2020,7,INE691I07232,33.0
LAKSHVILAS,EQ,15.35,15.4,15.1,15.25,15.15,15.1,254409,3880597.85,31-JAN-2020,690,INE694C01018,0.29999924
LALPATHLAB,EQ,1735,1784.85,1726.3,1771.2,1774.9,1721.35,112001,197991177.4,31-JAN-2020,11286,INE600L01024,58.549927
LAMBODHARA,EQ,35.5,36.4,35.5,36,35.65,36.05,4653,167261.45,31-JAN-2020,54,INE112F01022,0.9000015
LAOPALA,EQ,182.3,185,177.95,182.35,184.2,179.95,434112,79052661.25,31-JAN-2020,2027,INE059D01020,7.050003
LASA,BE,35.15,35.15,31.85,31.9,31.85,33.5,137577,4613056.55,31-JAN-2020,476,INE670X01014,3.3000011
LAURUSLABS,EQ,459.9,459.95,415,430.35,430.5,435.65,1556348,680498205.85,31-JAN-2020,38210,INE947Q01010,44.950012
LAXMIMACH,EQ,3349,3349,3236,3257.75,3280,3294.8,3705,12161072.9,31-JAN-2020,851,INE269B01029,113.0
LEMONTREE,EQ,55.2,55.8,54,55,55,55.2,426489,23385275.05,31-JAN-2020,2948,INE970X01018,1.7999992
LFIC,EQ,49.25,53,49.25,53,53,51.95,4,205.25,31-JAN-2020,4,INE850E01012,3.75
LGBBROSLTD,EQ,319,319,307.2,310.5,310,313.25,13482,4219830.85,31-JAN-2020,980,INE337A01034,11.799988
LGBFORGE,BE,3.2,3.4,3.15,3.35,3.4,3.25,40506,133984.65,31-JAN-2020,51,INE201J01017,0.25
LIBAS,BE,49,50.3,46,49.9,50.3,48,3100,153957.3,31-JAN-2020,11,INE908V01012,4.299999
LIBERTSHOE,EQ,147.55,148.3,143.5,144.05,143.8,147.05,76973,11230816.3,31-JAN-2020,1569,INE557B01019,4.800003
LICHSGFIN,EQ,440.95,444.5,425,437.7,440,440.95,7580796,3301621420.15,31-JAN-2020,85621,INE115A01026,19.5
LICNETFGSC,EQ,19.5,19.5,18.6,18.94,18.6,18.99,6707,127136.35,31-JAN-2020,53,INF767K01MV5,0.8999996
LICNETFN50,EQ,123.31,125.95,120.01,121.82,123,123.08,803,98171.66,31-JAN-2020,288,INF767K01OS7,5.939995
LICNETFSEN,EQ,491,519.8,491,514,514,516.8,14,7075.5,31-JAN-2020,9,INF767K01OT5,28.799988
LICNFNHGP,EQ,124.7,124.7,121.01,121.01,121.01,125,1288,160598.04,31-JAN-2020,3,INF767K01PC8,3.6899948
LINCOLN,EQ,201.65,204.9,198,200.4,200.5,199.55,37068,7456851.25,31-JAN-2020,896,INE405C01035,6.899994
LINCPEN,EQ,226,229,222.05,223.7,222.05,230.1,2628,589807.65,31-JAN-2020,58,INE802B01019,6.949997
LINDEINDIA,EQ,764.85,768,745.1,747.5,746,758.9,68264,51345364.2,31-JAN-2020,944,INE473A01011,22.900024
LIQUIDBEES,EQ,1000,1000.01,999.58,1000,1000.01,1000,737664,737663561.16,31-JAN-2020,3268,INF732E01037,0.42999268
LIQUIDETF,EQ,1000.01,1000.01,999.99,1000,1000,999.99,4170,4170010.25,31-JAN-2020,55,INF740KA1EU7,0.020019531
LOKESHMACH,EQ,35.9,35.9,31.8,33.45,33.4,33.45,7985,264108.55,31-JAN-2020,261,INE397H01017,4.1000023
LOTUSEYE,EQ,26.05,27.5,25.35,25.65,26.75,26.05,1473,38177.8,31-JAN-2020,60,INE947I01017,2.1499996
LOVABLE,EQ,75,76.6,74.25,74.8,74.5,75.05,8991,679819.65,31-JAN-2020,313,INE597L01014,2.3499985
LPDC,EQ,1.35,1.45,1.35,1.45,1.45,1.4,2015,2741.55,31-JAN-2020,17,INE197J01017,0.100000024
LSIL,EQ,0.5,0.5,0.45,0.5,0.5,0.45,448125,219840,31-JAN-2020,269,INE093R01011,0.050000012
LT,EQ,1375.95,1377,1360.45,1369.3,1370,1370.2,3939306,5397131739.55,31-JAN-2020,127379,INE018A01030,16.550049
LTI,EQ,1951,1954.85,1914,1940.25,1935,1949.8,36496,70812076.15,31-JAN-2020,7149,INE214T01019,40.849976
LTTS,EQ,1690,1697.95,1651.1,1679.25,1681,1689.15,39962,66895526.7,31-JAN-2020,5535,INE010V01017,46.849976
LUMAXIND,EQ,1529.9,1559.9,1467,1487.75,1480,1510.45,3169,4804326.55,31-JAN-2020,449,INE162B01018,92.900024
LUMAXTECH,EQ,110.5,110.8,103.1,104.5,104,110.75,31952,3380962,31-JAN-2020,1589,INE872H01027,7.7000046
LUPIN,EQ,734,734.7,716,718.25,718.3,728.35,1117946,809402027.65,31-JAN-2020,29448,INE326A01037,18.700012
LUXIND,EQ,1455,1484.9,1430.05,1479.6,1484,1451.45,45766,66998588.95,31-JAN-2020,2792,INE150G01020,54.849976
LYKALABS,EQ,21.7,21.85,20.7,20.7,20.7,21.25,8593,180692.6,31-JAN-2020,69,INE933A01014,1.1499996
LYPSAGEMS,BE,5.85,5.85,5.35,5.5,5.75,5.6,25548,144552.5,31-JAN-2020,51,INE142K01011,0.5
M&M,EQ,570.8,577,565.3,567.15,568.8,567.85,2352196,1342322700.25,31-JAN-2020,48884,INE101A01026,11.700012
M&MFIN,EQ,370.4,377.5,364.65,369.35,369.15,368.6,2306322,856852366,31-JAN-2020,62232,INE774D01024,12.850006
M&MFIN,N2,1063.01,1063.01,1063.01,1063.01,1063.01,1066,100,106301,31-JAN-2020,1,INE774D08MA6,0.0
M100,EQ,19.05,19.23,18.85,18.94,18.95,18.98,124870,2375818.29,31-JAN-2020,254,INF247L01023,0.37999916
M15RG,MF,6.81,6.85,6.8,6.85,6.85,7.15,6659,45541.2,31-JAN-2020,7,INF903JA1AL0,0.049999714
M17RG,MF,6.39,6.39,5.84,5.84,5.84,5.81,10700,66998,31-JAN-2020,2,INF903JA1BF0,0.5499997
M50,EQ,118.66,118.66,116.78,117.79,117.79,117.96,262,30810.29,31-JAN-2020,19,INF247L01536,1.8800049
MAANALU,EQ,66.15,70.5,66.15,67.45,67.25,67.05,4806,328968.45,31-JAN-2020,290,INE215I01019,4.3499985
MACPOWER,SM,54.35,54.35,54.35,54.35,54.35,57,500,27175,31-JAN-2020,1,INE155Z01011,0.0
MADHAV,EQ,30,33.95,30,33.6,33.8,30.9,5831,190903,31-JAN-2020,151,INE925C01016,3.9500008
MADHUCON,EQ,3.25,3.35,3.15,3.3,3.35,3.3,48984,157502.65,31-JAN-2020,71,INE378D01032,0.19999981
MADRASFERT,EQ,21.85,21.85,21,21.1,21.15,21.6,163915,3483055.55,31-JAN-2020,670,INE414A01015,0.8500004
MAGADSUGAR,EQ,125,132,122.05,124.5,124.95,126.25,29087,3677848.25,31-JAN-2020,514,INE347W01011,9.949997
MAGMA,EQ,59,61.65,57.15,58,58.1,59.9,425839,24766426.35,31-JAN-2020,2448,INE511C01022,4.5
MAGNUM,EQ,3.4,3.4,3.4,3.4,3.4,3.25,30,102,31-JAN-2020,1,INE387I01016,0.0
MAHABANK,EQ,12.85,13.2,12.75,13.05,13.1,12.7,266102,3466657,31-JAN-2020,936,INE457A01014,0.4499998
MAHAPEXLTD,BE,91,95,91,91.05,91.05,95,111,10105.5,31-JAN-2020,3,INE843B01013,4.0
MAHASTEEL,EQ,101.8,101.9,95.35,98.05,97,97.6,19520,1928341.45,31-JAN-2020,328,INE451L01014,6.550003
MAHESHWARI,EQ,268,275,266.05,270.5,270.8,277.75,21064,5693983.35,31-JAN-2020,213,INE263W01010,8.950012
MAHICKRA,SM,89.1,89.1,89.1,89.1,89.1,89.55,3000,267300,31-JAN-2020,1,INE961Y01015,0.0
MAHINDCIE,EQ,175.55,175.55,170.3,173.7,175,174,79274,13706996,31-JAN-2020,2904,INE536H01010,5.25
MAHLIFE,EQ,412.85,425,405,419.9,420.35,409.85,250446,105171824.25,31-JAN-2020,5441,INE813A01018,20.0
MAHLOG,EQ,424,429,415,423.6,427.5,416.85,95001,40146110.9,31-JAN-2020,3784,INE766P01016,14.0
MAHSCOOTER,EQ,4375,4394,4325.05,4366.1,4374,4353.4,940,4107214.85,31-JAN-2020,186,INE288A01013,68.950195
MAHSEAMLES,EQ,388.15,398,385,387.25,388,389.75,8589,3341240.1,31-JAN-2020,443,INE271B01025,13.0
MAITHANALL,EQ,561.95,563.35,542.55,557.05,558,554.95,14176,7845498.95,31-JAN-2020,1167,INE683C01011,20.799988
MAJESCO,EQ,390,398.4,386,393.75,392.05,388.2,17462,6872646.95,31-JAN-2020,953,INE898S01029,12.399994
MALUPAPER,EQ,34.15,35.4,33.05,34.65,34.5,34.15,35903,1236754.65,31-JAN-2020,504,INE383H01017,2.3500023
MAN50ETF,EQ,125,125,121.25,121.38,121.25,122.02,17158,2086338.95,31-JAN-2020,1499,INF769K01EG9,3.75
MANAKALUCO,EQ,4.3,4.5,3.95,4.25,4.2,4.35,11373,47894.45,31-JAN-2020,52,INE859Q01017,0.54999995
MANAKCOAT,EQ,4,4.05,3.8,3.85,3.85,3.9,4314,17337.5,31-JAN-2020,18,INE830Q01018,0.25000024
MANAKSIA,EQ,33.05,34.15,33.05,34,34.15,34.1,3597,121876.65,31-JAN-2020,58,INE015D01022,1.1000023
MANAKSTEEL,EQ,11.8,11.8,10.8,10.95,11.1,11.35,29533,327484.1,31-JAN-2020,152,INE824Q01011,1.0
MANALIPETC,EQ,21.75,21.75,21,21.05,21,21.2,174844,3719031.45,31-JAN-2020,720,INE201A01024,0.75
MANAPPURAM,EQ,191.95,192.25,187.25,188.05,187.75,190.95,2802932,532254807.8,31-JAN-2020,16189,INE522D01027,5.0
MANAV,SM,4.35,4.35,4.35,4.35,4.35,4.5,4000,17400,31-JAN-2020,1,INE104Y01012,0.0
MANGALAM,EQ,31.3,33.7,31.2,32.5,32.3,32.5,8253,266940.25,31-JAN-2020,290,INE584F01014,2.5
MANGCHEFER,EQ,33.6,33.75,32.9,33.05,33.4,33.6,56808,1885849.1,31-JAN-2020,391,INE558B01017,0.8499985
MANGLMCEM,EQ,299.7,299.7,285,285.8,285,295.95,12687,3683117.3,31-JAN-2020,546,INE347A01017,14.700012
MANGTIMBER,BE,10.5,10.5,10.05,10.3,10.4,10.4,4532,46987.2,31-JAN-2020,16,INE805B01012,0.4499998
MANINDS,EQ,51.2,58,51.2,56.4,56.1,52,388961,21673702.45,31-JAN-2020,2835,INE993A01026,6.799999
MANINFRA,EQ,32.85,32.85,31,31.4,32.2,31,339415,10760744.85,31-JAN-2020,1510,INE949H01023,1.8499985
